"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_5516","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5534","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"dtpC","","Dipeptide and tripeptide permease C","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5585","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5603","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"yxeN","","putative amino-acid permease protein YxeN","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"gsiC_3","","Glutathione transport system permease protein GsiC","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5688","appA_2","Oligopeptide-binding protein AppA","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5692","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"yndE_5","","Spore germination protein YndE","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5695","adaA_2","Bifunctional transcriptional activator/DNA repair enzyme AdaA","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5732","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_5925","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"bcr_2","","Inner membrane transport protein YdhC","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_6772","","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"ppm1","","Polyprenol monophosphomannose synthase","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"ltrA_1","","Group II intron-encoded protein LtrA","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_7499","oppC_2","Oligopeptide transport system permease protein OppC","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_889","dpp5","hypothetical protein","4","0","3","9","57.14285714285714","100.0","inf","0.019230769230769218","1.0","0.09893997511922034","1","1","0","1.0","1.0"
"group_1962","","hypothetical protein","0","5","7","4","0.0","44.44444444444444","0.0","0.033653846153846166","1.0","0.17279563912886045","1","0","1","1.0","1.0"
"group_7903","","hypothetical protein","0","5","7","4","0.0","44.44444444444444","0.0","0.033653846153846166","1.0","0.17279563912886045","1","0","1","1.0","1.0"
"group_9399","","hypothetical protein","0","5","7","4","0.0","44.44444444444444","0.0","0.033653846153846166","1.0","0.17279563912886045","1","0","1","1.0","1.0"
"group_10345","","tRNA-Tyr(gta)","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_1409","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"ytcD_4","","putative HTH-type transcriptional regulator YtcD","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_1867","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_1923","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"yxdM_7","","ABC transporter permease protein YxdM","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"ddpC_2","","putative D,D-dipeptide transport system permease protein DdpC","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3032","","PE-PGRS family protein PE_PGRS18","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3059","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3173","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3327","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"isdA","","Iron-regulated surface determinant protein A","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"walK_1","","Sensor histidine kinase WalK","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3517","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3637","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3638","ecsA_1","ABC-type transporter ATP-binding protein EcsA","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3738","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_3809","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"dppE_1","","Dipeptide-binding protein DppE","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4025","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4249","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"yxlE","","Negative regulatory protein YxlE","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4745","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4757","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4806","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"aacA-aphD_1","","Bifunctional AAC/APH","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4822","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4843","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"stp_3","","Multidrug resistance protein Stp","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"dinB_2","","DNA polymerase IV","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4890","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4904","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"saeR","","Response regulator SaeR","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_5351","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"yxlF_1","","putative ABC transporter ATP-binding protein YxlF","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_5380","ytrA_4","HTH-type transcriptional repressor YtrA","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_5580","gsiC_2","Glutathione transport system permease protein GsiC","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"dppC_1","","Dipeptide transport system permease protein DppC","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"appA_1","","Oligopeptide-binding protein AppA","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_6220","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"nprA","","Transcriptional activator NprA","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"yybR_2","","putative HTH-type transcriptional regulator YybR","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_843","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_8722","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_962","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_975","","hypothetical protein","2","8","5","1","28.57142857142857","11.11111111111111","0.05","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_1205","","hypothetical protein","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"lytB_1","","Putative endo-beta-N-acetylglucosaminidase","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_1453","","hypothetical protein","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_1617","nprA","Transcriptional activator NprA","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_2320","","hypothetical protein","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_2514","","hypothetical protein","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_2735","","6-deoxy-6-sulfogluconolactonase","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_2941","","hypothetical protein","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_2942","","hypothetical protein","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_4190","","hypothetical protein","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_957","yheS_3","putative ABC transporter ATP-binding protein YheS","5","1","2","8","71.42857142857143","88.88888888888889","20.0","0.03496503496503494","1.0","0.172900286242255","1","1","1","1.0","1.0"
"group_10229","","tRNA-Glu(ttc)","1","7","6","2","14.285714285714285","22.22222222222222","0.047619047619047616","0.04055944055944058","1.0","0.19940201459840876","1","1","1","1.0","1.0"
"group_10250","","tRNA-Val(tac)","1","7","6","2","14.285714285714285","22.22222222222222","0.047619047619047616","0.04055944055944058","1.0","0.19940201459840876","1","1","1","1.0","1.0"
"group_10355","","hypothetical protein","1","7","6","2","14.285714285714285","22.22222222222222","0.047619047619047616","0.04055944055944058","1.0","0.19940201459840876","1","1","1","1.0","1.0"
"group_10358","","hypothetical protein","1","7","6","2","14.285714285714285","22.22222222222222","0.047619047619047616","0.04055944055944058","1.0","0.19940201459840876","1","1","1","1.0","1.0"
"rimL_2","","Ribosomal-protein-serine acetyltransferase","1","7","6","2","14.285714285714285","22.22222222222222","0.047619047619047616","0.04055944055944058","1.0","0.19940201459840876","1","1","1","1.0","1.0"
"group_290","","putative FAD-linked oxidoreductase","6","2","1","7","85.71428571428571","77.77777777777779","21.0","0.04055944055944058","1.0","0.19940201459840876","1","1","1","1.0","1.0"
"group_6949","","tRNA-Lys(ttt)","1","7","6","2","14.285714285714285","22.22222222222222","0.047619047619047616","0.04055944055944058","1.0","0.19940201459840876","1","1","1","1.0","1.0"
"group_8678","","hypothetical protein","1","7","6","2","14.285714285714285","22.22222222222222","0.047619047619047616","0.04055944055944058","1.0","0.19940201459840876","1","1","1","1.0","1.0"
